,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,total_baths,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,total_sf,total_sf*total_qual,fireplace*fireplace_qu,beds*baths,garage_type_0,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,attached*built,mean,garage_type_0.1,garage_type_2Types.1,garage_type_Attchd.1,garage_type_Basment.1,garage_type_BuiltIn.1,garage_type_CarPort.1,garage_type_Detchd.1,garage_type_0.1.1,garage_type_2Types.1.1,garage_type_Attchd.1.1,garage_type_Basment.1.1,garage_type_BuiltIn.1.1,garage_type_CarPort.1.1,garage_type_Detchd.1.1,garage_type_0,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd
1302,185,902327040,50,RM,60.0,10800,0,0,4,Lvl,4,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,2,3,1,2,686.0,1,0.0,0.0,686.0,GasA,3,0,0,966,686,0,1652,1.0,0.0,2,0,4,1,3,7,7,0,0,Detchd,1961.0,1,1.0,416.0,3,3,2,0,0,196,0,0,0,0,0,Shed,1200,6,2010,WD ,139000,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2338.0,11690.0,0,12.0,0,0,0,0,0,0,1,,181469.70160897123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1303,1828,532476080,60,RL,69.05520046484602,19522,0,0,3,Bnk,4,Inside,3,Veenker,Norm,Norm,1Fam,2Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,272.0,4,3,PConc,4,3,1,6,727.0,1,0.0,496.0,1223.0,GasA,4,0,0,1271,1232,0,2503,1.0,0.0,2,1,3,1,4,7,7,1,3,Attchd,1990.0,2,2.0,564.0,3,3,2,0,99,0,0,182,0,0,0,0,0,2,2007,WD ,300000,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3726.0,26082.0,3,10.5,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1304,344,526355080,80,RL,75.0,13860,0,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,1995,Gable,CompShg,Plywood,Wd Sdng,None,0.0,4,3,CBlock,4,3,4,6,1410.0,1,0.0,542.0,1952.0,GasA,4,0,0,2000,704,0,2704,1.0,0.0,2,1,4,1,5,9,7,3,3,Attchd,1972.0,3,2.0,538.0,3,3,2,269,111,0,0,0,0,0,3,0,0,7,2009,WD ,345000,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4656.0,37248.0,9,14.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1305,2152,907275080,20,RL,73.0,11927,0,0,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,519.0,4,3,PConc,4,3,4,4,408.0,6,465.0,683.0,1556.0,GasA,5,0,0,1592,0,0,1592,0.0,0.0,2,0,3,1,4,7,7,1,3,Attchd,1994.0,3,2.0,484.0,3,3,2,120,35,0,0,0,0,0,0,0,0,6,2007,WD ,228000,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3148.0,25184.0,3,6.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1306,1752,528250010,80,RL,69.05520046484602,11950,0,0,3,Lvl,4,Corner,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,5,0,0,754,640,0,1394,0.0,0.0,2,1,3,1,4,7,7,1,3,BuiltIn,2003.0,3,2.0,400.0,3,3,2,100,0,0,0,0,0,0,0,0,0,10,2007,WD ,165500,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778.0,12446.0,3,7.5,0,0,0,0,1,0,0,,181469.70160897123,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1307,2637,902100130,70,RM,57.0,9906,0,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,4,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,686.0,686.0,GasA,2,1,0,810,518,0,1328,0.0,0.0,1,0,3,1,3,8,7,0,0,Detchd,1940.0,1,1.0,210.0,3,3,2,0,172,60,0,0,0,0,0,0,0,9,2006,WD ,107000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014.0,8056.0,0,3.0,0,0,0,0,0,0,1,,181469.70160897123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1308,1000,527127140,120,RL,41.0,4923,0,0,4,Lvl,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,5,3,3,6,1153.0,1,0.0,440.0,1593.0,GasA,5,0,0,1593,0,0,1593,1.0,0.0,1,1,0,1,5,5,7,1,4,Attchd,2001.0,3,2.0,682.0,3,3,2,0,120,0,0,224,0,0,0,0,0,8,2008,WD ,286000,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3186.0,25488.0,4,0.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1309,727,902477120,30,C (all),60.0,7879,0,0,4,Lvl,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,495.0,1,0.0,225.0,720.0,GasA,3,1,4,720,0,0,720,0.0,0.0,1,0,2,1,3,4,7,0,0,0,0.0,0,0.0,0.0,0,0,0,0,523,115,0,0,0,0,2,0,0,11,2009,WD ,34900,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440.0,5760.0,0,2.0,1,0,0,0,0,0,0,,181469.70160897123,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1310,2612,535403040,20,RL,66.0,7800,0,0,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,312.0,2,600.0,0.0,912.0,GasA,3,0,0,912,0,0,912,0.0,0.0,1,0,2,1,3,5,7,0,0,Attchd,1964.0,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,0,0,0,11,2006,WD ,115000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1824.0,9120.0,0,2.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1311,2422,528228340,120,RL,69.05520046484602,3196,0,0,4,Lvl,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4,3,4,1,0.0,1,0.0,1273.0,1273.0,GasA,5,0,0,1456,0,0,1456,0.0,0.0,2,0,2,1,4,7,7,1,3,Attchd,2003.0,3,2.0,400.0,3,3,2,143,20,0,0,0,0,0,0,0,0,5,2006,WD ,215000,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729.0,21832.0,3,4.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1312,752,903429110,70,RM,68.0,9928,0,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,1,1,0.0,1,0.0,672.0,672.0,GasA,2,0,0,1272,672,0,1944,0.0,0.0,2,0,3,1,3,8,6,0,0,Detchd,1915.0,1,1.0,216.0,3,3,0,24,28,0,0,0,0,0,0,Shed,400,6,2009,WD ,179900,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2616.0,18312.0,0,6.0,0,0,0,0,0,0,1,,181469.70160897123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1313,15,527182190,120,RL,69.05520046484602,6820,0,0,3,Lvl,4,Corner,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,3,6,368.0,4,1120.0,0.0,1488.0,GasA,3,0,0,1502,0,0,1502,1.0,0.0,1,1,1,1,4,4,7,0,0,Attchd,1985.0,2,2.0,528.0,3,3,2,0,54,0,0,140,0,0,0,0,0,6,2010,WD ,212000,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2990.0,23920.0,0,2.5,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1314,2319,527108030,60,RL,50.0,13128,0,0,3,HLS,4,CulDSac,3,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1074.0,1074.0,GasA,5,0,0,1074,990,0,2064,0.0,0.0,2,1,4,1,4,7,7,1,4,Attchd,2005.0,3,2.0,527.0,3,3,2,0,119,0,0,0,0,0,0,0,0,1,2006,WD ,250000,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3138.0,25104.0,4,10.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1315,2681,903233100,50,RM,52.0,6240,0,0,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1042.0,1042.0,GasA,5,0,0,1042,534,0,1576,0.0,0.0,1,0,3,1,3,8,7,1,4,Detchd,1928.0,1,1.0,225.0,3,3,2,0,0,0,0,0,0,0,0,0,0,8,2006,WD ,149000,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618.0,13090.0,4,3.0,0,0,0,0,0,0,1,,181469.70160897123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1316,1006,527163100,60,RL,69.05520046484602,8000,0,0,4,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,6,219.0,1,0.0,554.0,773.0,GasA,4,0,0,773,885,0,1658,1.0,0.0,2,1,3,1,3,8,7,1,3,Attchd,1995.0,3,2.0,431.0,3,3,2,224,84,0,0,0,0,0,0,0,0,6,2008,WD ,188000,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2431.0,14586.0,3,10.5,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1317,2596,535375040,30,RL,60.0,10410,0,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,3,8,1930,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,1,0.0,1,0.0,713.0,713.0,GasA,5,0,0,713,0,0,713,0.0,0.0,1,0,2,1,4,5,7,0,0,Detchd,1936.0,1,1.0,371.0,2,2,0,0,75,161,0,0,0,0,0,0,0,10,2006,WD ,99800,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1426.0,4278.0,0,2.0,0,0,0,0,0,0,1,,181469.70160897123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1318,2002,902408080,70,RM,60.0,10800,0,1,4,Bnk,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,3,4,BrkTil,3,3,1,1,0.0,1,0.0,718.0,718.0,GasA,5,0,0,1576,978,0,2554,0.0,0.0,1,1,3,1,3,8,7,0,0,Detchd,1996.0,1,2.0,704.0,3,3,1,0,48,143,0,0,0,0,0,0,0,7,2007,WD ,159500,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3272.0,22904.0,0,4.5,0,0,0,0,0,0,1,,181469.70160897123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1319,55,528231020,80,RL,67.0,13300,0,0,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,326.0,1,0.0,58.0,384.0,GasA,5,0,0,744,630,0,1374,1.0,0.0,2,1,3,1,4,7,7,1,4,BuiltIn,2004.0,3,2.0,400.0,3,3,2,100,0,0,0,0,0,0,0,0,0,6,2010,WD ,184500,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758.0,12306.0,4,10.5,0,0,0,0,1,0,0,,181469.70160897123,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1320,2104,906380070,60,RL,69.0,9588,0,0,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,4,3,PConc,5,3,1,1,0.0,1,0.0,1482.0,1482.0,GasA,5,0,0,1482,1092,0,2574,0.0,0.0,2,1,3,1,5,10,7,1,4,BuiltIn,2007.0,3,3.0,868.0,3,3,2,0,148,0,0,0,0,0,0,0,0,11,2007,New,276000,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4056.0,32448.0,4,7.5,0,0,0,0,1,0,0,,181469.70160897123,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1321,1682,527453010,160,RL,24.0,2308,0,0,4,Lvl,4,Corner,3,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,556.0,1,0.0,248.0,804.0,GasA,3,0,0,804,744,0,1548,1.0,0.0,2,1,3,1,4,7,7,1,3,Detchd,1976.0,1,2.0,440.0,3,3,2,48,0,0,0,0,0,0,0,0,0,7,2007,WD ,155000,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2352.0,14112.0,3,10.5,0,0,0,0,0,0,1,,181469.70160897123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1322,977,923227080,20,RL,83.0,13383,0,0,3,Lvl,4,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,5,5,1969,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,1,4,594.0,1,0.0,594.0,1188.0,GasA,5,0,0,1404,0,0,1404,0.0,0.0,2,0,3,1,3,7,7,1,1,Attchd,1969.0,1,2.0,504.0,3,3,2,0,16,0,0,0,0,0,0,0,0,3,2009,WD ,160000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2592.0,12960.0,1,6.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1323,2548,534403440,60,RL,85.0,9350,0,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,2Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,360.0,1,0.0,360.0,720.0,GasA,4,0,0,720,720,0,1440,0.0,0.0,1,1,4,1,3,7,7,1,1,Attchd,1964.0,3,2.0,480.0,3,3,2,0,32,240,0,0,0,0,0,0,0,7,2006,WD ,157500,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2160.0,10800.0,1,6.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1324,340,924151040,20,RL,76.0,9892,0,0,4,Lvl,4,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,4,4,6,1341.0,2,284.0,54.0,1679.0,GasA,5,0,0,1803,0,0,1803,1.0,1.0,2,1,3,1,4,6,7,2,3,Attchd,1994.0,1,2.0,482.0,3,3,2,129,64,222,0,0,0,0,2,0,0,2,2010,WD ,285000,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3482.0,27856.0,6,12.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1325,1487,908102040,90,RL,67.0,8777,0,0,4,Lvl,4,Inside,3,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,1084.0,1,0.0,188.0,1272.0,GasA,4,0,0,1272,928,0,2200,2.0,0.0,2,2,4,2,3,9,7,0,0,0,0.0,0,0.0,0.0,0,0,0,0,70,0,0,0,0,0,4,0,0,9,2008,WD ,145900,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3472.0,17360.0,0,20.0,1,0,0,0,0,0,0,,181469.70160897123,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1326,1423,906223220,80,RL,85.0,10541,0,0,3,Lvl,4,Corner,3,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,672.0,672.0,GasA,5,0,0,1302,735,0,2037,0.0,0.0,2,1,3,1,4,8,7,1,3,Attchd,1996.0,3,2.0,472.0,3,3,2,100,33,0,0,0,0,0,0,0,0,2,2008,WD ,229000,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2709.0,18963.0,3,7.5,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1327,1342,903230120,20,RM,99.0,5940,0,0,3,Lvl,4,FR3,3,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1946,1950,Gable,CompShg,MetalSd,CBlock,None,0.0,3,3,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,0,4,896,0,0,896,0.0,0.0,1,0,2,1,3,4,7,0,0,Detchd,1946.0,1,1.0,280.0,3,3,2,0,0,0,0,0,0,0,3,0,0,4,2008,ConLD,79000,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896.0,3584.0,0,2.0,0,0,0,0,0,0,1,,181469.70160897123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1328,1949,535378080,50,RL,60.0,10284,0,0,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1925,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,5,1030.0,2,66.0,55.0,1151.0,GasA,5,0,0,845,436,0,1281,1.0,0.0,2,0,1,1,3,6,4,0,0,Detchd,1978.0,1,2.0,580.0,3,3,2,0,0,0,0,0,0,0,0,0,0,8,2007,WD ,128500,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2432.0,9728.0,0,3.0,0,0,0,0,0,0,1,,181469.70160897123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1329,2444,528315070,60,RL,84.0,9660,0,0,3,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,4,3,PConc,4,3,1,6,791.0,1,0.0,253.0,1044.0,GasA,5,0,0,1079,897,0,1976,1.0,0.0,2,1,3,1,4,7,7,1,5,Attchd,1998.0,3,3.0,885.0,3,3,2,210,31,0,0,0,0,0,0,0,0,2,2006,WD ,286000,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3020.0,24160.0,5,10.5,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1330,345,527105070,60,RL,88.0,10179,0,0,3,Lvl,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,847.0,1,0.0,98.0,945.0,GasA,5,0,0,945,663,0,1608,0.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1997.0,3,2.0,470.0,3,3,2,252,30,0,0,0,0,0,0,0,0,7,2009,WD ,189500,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2553.0,15318.0,3,7.5,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1331,650,535353060,20,RL,75.0,9533,0,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,140.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,0,4,1210,0,0,1210,0.0,0.0,1,1,2,1,3,7,7,0,0,Attchd,1953.0,3,1.0,616.0,3,3,2,208,0,100,0,0,0,0,3,0,0,8,2009,ConLD,102900,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1210.0,6050.0,0,3.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1332,192,903204040,50,RM,53.0,5830,0,0,4,Lvl,4,Corner,3,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,6,1950,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,3,788.0,1,0.0,200.0,988.0,GasA,5,0,0,1030,582,0,1612,0.0,0.0,1,1,3,1,3,7,7,0,0,Detchd,1950.0,1,1.0,363.0,3,3,2,0,0,0,0,0,0,0,3,0,0,3,2010,WD ,128500,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600.0,13000.0,0,4.5,0,0,0,0,0,0,1,,181469.70160897123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1333,1945,535354260,50,RL,69.05520046484602,12099,0,0,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1.5Fin,5,6,1953,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,2,1,2,198.0,1,0.0,1018.0,1216.0,GasA,5,0,0,1216,0,512,1728,1.0,0.0,1,0,3,1,3,7,7,1,4,Attchd,1953.0,1,1.0,371.0,3,3,2,200,0,0,0,0,0,0,2,0,0,6,2007,WD ,156000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2432.0,12160.0,4,6.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1334,2277,921205070,60,RL,88.0,12665,0,0,3,Lvl,4,Inside,3,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,4,3,PConc,4,4,4,1,0.0,1,0.0,1094.0,1094.0,GasA,5,0,0,1133,1349,0,2482,0.0,0.0,2,1,4,1,4,9,7,1,4,BuiltIn,2005.0,3,3.0,642.0,3,3,2,144,39,0,0,0,0,0,0,0,0,2,2007,WD ,281213,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3576.0,28608.0,4,10.0,0,0,0,0,1,0,0,,181469.70160897123,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
